Date,MaxT,MinT,WindSpeed,Humidity ,Precipitation
2011-01-09 00:00:00,30.4,18.8,1.4,69.5,0.0
2011-01-10 00:00:00,30.4,19.6,2.1,62.3,0.0
2011-01-11 00:00:00,28.9,18.3,1.8,59.9,0.0
2011-01-12 00:00:00,29.4,16.8,1.8,60.5,0.0
2011-01-13 00:00:00,29.2,17.2,1.8,63.7,0.0
2011-01-14 00:00:00,30.2,17.5,1.9,64.1,0.0
2011-01-15 00:00:00,29.4,17.7,2.2,69.2,0.0
2011-01-16 00:00:00,30.5,17.8,1.6,68.8,0.0
2011-01-17 00:00:00,30.6,19.4,1.6,59.5,0.0
2011-01-18 00:00:00,30.3,18.7,1.4,58.4,0.0
2011-01-19 00:00:00,30.7,19.6,1.3,64.8,0.0
2011-01-20 00:00:00,29.7,19.8,1.9,69.0,0.0
2011-01-21 00:00:00,29.7,19.9,2.0,64.5,0.0
2011-01-22 00:00:00,29.5,20.5,1.9,64.3,0.0
2011-01-23 00:00:00,29.6,19.7,2.3,68.4,0.0
2011-01-24 00:00:00,30.1,19.2,2.4,68.1,0.0
2011-01-25 00:00:00,29.9,19.0,2.1,69.0,0.0
2011-01-26 00:00:00,30.4,19.4,2.4,72.2,0.0
2011-01-27 00:00:00,31.2,19.1,2.6,70.4,0.0
2011-01-28 00:00:00,31.1,19.5,2.3,66.8,0.0
2011-01-29 00:00:00,30.8,21.1,2.5,66.3,0.0
2011-01-30 00:00:00,30.2,21.2,2.4,69.9,0.0
2011-01-31 00:00:00,30.9,19.7,2.7,72.4,0.0
2011-02-01 00:00:00,31.8,19.8,2.3,67.0,0.0
2011-02-02 00:00:00,30.6,20.6,2.4,61.8,0.0
2011-02-03 00:00:00,30.2,21.2,2.5,57.5,0.0
2011-02-04 00:00:00,30.5,20.3,1.8,67.0,0.0
2011-02-05 00:00:00,30.6,20.2,2.2,61.9,0.0
2011-02-06 00:00:00,30.8,20.0,1.9,64.9,0.0
2011-02-07 00:00:00,30.6,20.3,2.3,62.8,0.0
2011-02-08 00:00:00,31.8,19.6,2.1,62.5,0.0
2011-02-09 00:00:00,32.1,19.1,2.1,61.7,0.0
2011-02-10 00:00:00,32.5,19.5,2.4,55.6,0.0
2011-02-11 00:00:00,32.3,18.7,2.4,62.6,0.0
2011-02-12 00:00:00,32.6,20.2,2.1,56.7,0.0
2011-02-13 00:00:00,33.3,19.8,2.0,61.1,0.0
2011-02-14 00:00:00,33.1,19.6,2.2,63.6,0.0
2011-02-15 00:00:00,32.0,19.7,2.6,56.7,0.0
2011-02-16 00:00:00,31.1,20.7,2.0,70.6,0.0
2011-02-17 00:00:00,31.9,21.9,1.8,65.8,0.0
2011-02-18 00:00:00,31.9,23.2,2.2,63.2,0.0
2011-02-19 00:00:00,32.1,24.1,2.9,72.6,1.4
2011-02-20 00:00:00,31.8,24.5,2.9,78.8,0.0
2011-02-21 00:00:00,31.2,22.8,2.9,80.1,4.7
2011-02-22 00:00:00,30.5,22.6,2.8,71.9,0.0
2011-02-23 00:00:00,30.2,22.8,2.6,74.9,0.0
2011-02-24 00:00:00,30.5,23.0,2.5,72.2,0.0
2011-02-25 00:00:00,30.5,22.6,2.2,74.8,0.0
2011-02-26 00:00:00,30.7,22.8,2.3,78.6,0.0
2011-02-27 00:00:00,31.2,23.0,2.8,70.1,0.0
2011-02-28 00:00:00,31.2,22.0,2.9,67.6,0.0
2011-03-01 00:00:00,31.9,23.2,2.7,63.1,0.0
2011-03-02 00:00:00,32.5,22.3,2.4,60.7,0.0
2011-03-03 00:00:00,32.8,21.8,2.4,60.8,0.0
2011-03-04 00:00:00,33.6,21.6,2.5,52.9,0.0
2011-03-05 00:00:00,33.9,21.4,2.6,61.5,0.0
2011-03-06 00:00:00,35.8,21.1,2.7,60.5,0.0
2011-03-07 00:00:00,36.9,22.8,2.1,52.3,0.0
2011-03-08 00:00:00,35.3,24.3,2.1,45.9,0.0
2011-03-09 00:00:00,34.5,23.8,2.8,42.0,0.0
2011-03-10 00:00:00,33.6,24.5,2.6,49.5,0.0
2011-03-11 00:00:00,32.9,23.3,2.4,53.6,0.0
2011-03-12 00:00:00,33.6,23.4,2.6,64.1,0.0
2011-03-13 00:00:00,33.2,24.0,2.5,56.8,0.0
2011-03-14 00:00:00,33.1,24.2,2.4,57.8,0.0
2011-03-15 00:00:00,33.2,23.4,2.4,50.3,0.0
2011-03-16 00:00:00,32.9,23.3,2.7,49.4,0.0
2011-03-17 00:00:00,33.6,23.1,2.8,58.1,0.0
2011-03-18 00:00:00,33.2,22.6,2.4,53.5,0.0
2011-03-19 00:00:00,33.3,23.6,2.4,54.5,0.0
2011-03-20 00:00:00,33.1,22.6,2.5,57.8,0.0
2011-03-21 00:00:00,35.0,23.4,2.4,61.4,0.0
2011-03-22 00:00:00,34.4,24.4,2.4,56.1,0.0
2011-03-23 00:00:00,33.6,25.0,2.5,60.0,0.0
2011-03-24 00:00:00,33.1,24.7,2.8,64.1,0.0
2011-03-25 00:00:00,32.9,24.5,3.2,69.8,0.0
2011-03-26 00:00:00,34.0,24.3,2.2,69.5,0.0
2011-03-27 00:00:00,34.6,24.3,2.3,54.9,0.0
2011-03-28 00:00:00,34.5,24.2,2.4,49.0,0.0
2011-03-29 00:00:00,34.5,25.1,2.3,56.0,0.0
2011-03-30 00:00:00,34.6,25.6,2.8,58.9,0.0
2011-03-31 00:00:00,35.5,24.8,2.7,49.6,0.0
2011-04-01 00:00:00,35.6,25.5,2.6,43.1,0.0
2011-04-02 00:00:00,34.8,25.9,2.4,48.0,0.0
2011-04-03 00:00:00,34.6,26.9,2.8,53.8,0.0
2011-04-04 00:00:00,34.6,26.9,3.0,58.9,0.0
2011-04-05 00:00:00,33.9,26.4,2.7,61.8,0.0
2011-04-06 00:00:00,34.2,26.0,3.2,66.6,0.0
2011-04-07 00:00:00,34.2,25.6,3.0,69.4,0.0
2011-04-08 00:00:00,33.9,24.8,2.7,69.2,0.0
2011-04-09 00:00:00,33.5,25.4,2.3,64.5,0.0
2011-04-10 00:00:00,34.2,24.6,2.9,62.6,0.0
2011-04-11 00:00:00,34.5,24.8,2.4,68.5,0.0
2011-04-12 00:00:00,35.1,25.1,2.4,64.9,0.0
2011-04-13 00:00:00,35.4,25.8,2.3,59.5,0.0
2011-04-14 00:00:00,34.9,26.6,2.8,60.5,0.0
2011-04-15 00:00:00,35.1,26.4,2.8,66.9,0.0
2011-04-16 00:00:00,35.4,27.1,2.5,67.4,0.0
2011-04-17 00:00:00,35.5,26.7,2.4,64.3,0.0
2011-04-18 00:00:00,36.2,26.6,2.5,61.1,0.0
2011-04-19 00:00:00,35.9,26.7,2.9,57.2,0.0
2011-04-20 00:00:00,34.9,26.7,2.5,71.6,0.0
2011-04-21 00:00:00,35.0,27.5,2.7,77.4,4.9
2011-04-22 00:00:00,28.4,24.1,2.9,79.3,16.1
2011-04-23 00:00:00,32.4,24.7,2.2,75.2,0.0
2011-04-24 00:00:00,32.7,25.6,2.1,66.4,0.0
2011-04-25 00:00:00,33.9,26.3,2.3,72.6,0.0
2011-04-26 00:00:00,34.6,26.6,2.4,69.3,0.0
2011-04-27 00:00:00,34.5,26.1,2.2,65.1,0.0
2011-04-28 00:00:00,34.7,26.1,2.2,74.9,0.0
2011-04-29 00:00:00,34.6,26.6,2.8,61.6,6.2
2011-04-30 00:00:00,35.1,27.2,2.5,66.2,6.2
2011-05-01 00:00:00,35.4,27.0,2.1,63.4,0.0
2011-05-02 00:00:00,36.5,26.4,2.5,66.1,0.0
2011-05-03 00:00:00,37.7,28.1,3.3,53.6,0.0
2011-05-04 00:00:00,38.6,28.5,3.2,44.5,0.0
2011-05-05 00:00:00,39.0,28.9,3.3,45.3,0.0
2011-05-06 00:00:00,37.6,28.7,3.1,43.7,0.0
2011-05-07 00:00:00,36.9,29.4,3.8,48.9,0.0
2011-05-08 00:00:00,40.1,29.3,3.4,42.2,0.0
2011-05-09 00:00:00,38.1,29.2,4.2,44.1,0.0
2011-05-10 00:00:00,40.2,28.5,3.1,45.8,0.0
2011-05-11 00:00:00,39.7,28.8,2.9,45.2,0.0
2011-05-12 00:00:00,39.9,28.4,2.9,45.8,0.0
2011-05-13 00:00:00,37.1,28.8,3.1,47.9,0.0
2011-05-14 00:00:00,38.0,29.0,3.2,48.3,0.0
2011-05-15 00:00:00,37.0,28.5,3.2,51.8,0.0
2011-05-16 00:00:00,37.3,28.2,2.5,68.2,0.0
2011-05-17 00:00:00,35.4,28.7,2.4,63.7,0.0
2011-05-18 00:00:00,35.8,28.0,2.2,67.7,0.0
2011-05-19 00:00:00,36.6,29.0,3.3,62.3,0.0
2011-05-20 00:00:00,35.5,26.9,3.8,60.1,18.7
2011-05-21 00:00:00,37.0,26.3,4.1,55.7,0.0
2011-05-22 00:00:00,40.0,28.8,4.3,55.7,0.0
2011-05-23 00:00:00,40.1,29.4,3.7,51.7,0.0
2011-05-24 00:00:00,38.3,29.3,3.0,55.4,0.0
2011-05-25 00:00:00,37.2,27.7,3.6,61.4,0.0
2011-05-26 00:00:00,38.3,27.5,3.1,66.6,0.0
2011-05-27 00:00:00,38.8,28.1,3.0,56.3,0.0
2011-05-28 00:00:00,36.5,25.8,3.5,61.9,28.7
2011-05-29 00:00:00,39.7,27.9,3.4,55.0,19.2
2011-05-30 00:00:00,37.7,28.7,4.2,54.9,0.0
2011-05-31 00:00:00,38.3,28.7,4.5,59.3,0.0
2011-06-01 00:00:00,33.6,27.4,3.5,64.6,11.1
2011-06-02 00:00:00,36.9,28.0,3.6,60.3,0.0
2011-06-03 00:00:00,36.6,28.2,3.2,69.1,0.0
2011-06-04 00:00:00,38.4,29.3,4.0,68.6,0.0
2011-06-05 00:00:00,38.3,28.8,4.0,69.9,0.0
2011-06-06 00:00:00,38.6,28.4,4.0,68.5,9.9
2011-06-07 00:00:00,33.8,26.3,3.5,71.3,19.7
2011-06-08 00:00:00,35.1,27.3,3.8,60.2,0.0
2011-06-09 00:00:00,35.5,27.4,4.5,66.8,9.9
2011-06-10 00:00:00,34.6,25.7,5.1,72.0,0.0
2011-06-11 00:00:00,35.7,25.8,5.3,68.0,0.0
2011-06-12 00:00:00,37.5,27.4,5.4,62.9,2.9
2011-06-13 00:00:00,33.4,28.8,5.8,58.6,9.9
2011-06-14 00:00:00,34.3,26.1,5.8,67.4,4.0
2011-06-15 00:00:00,34.2,27.2,6.4,73.7,4.0
2011-06-16 00:00:00,35.5,28.4,6.7,63.2,0.0
2011-06-17 00:00:00,36.6,28.3,6.5,72.2,0.0
2011-06-18 00:00:00,37.0,29.1,7.1,58.0,3.8
2011-06-19 00:00:00,37.5,29.6,6.7,57.0,2.8
2011-06-20 00:00:00,37.1,27.6,6.5,63.0,0.0
2011-06-21 00:00:00,36.0,27.1,6.6,63.5,0.0
2011-06-22 00:00:00,36.9,28.0,5.7,65.2,0.0
2011-06-23 00:00:00,37.5,28.8,4.9,65.6,0.0
2011-06-24 00:00:00,38.5,29.4,5.5,72.1,0.0
2011-06-25 00:00:00,35.6,28.2,5.7,74.0,15.1
2011-06-26 00:00:00,34.0,27.3,5.5,72.1,0.0
2011-06-27 00:00:00,34.9,26.3,5.0,66.2,0.0
2011-06-28 00:00:00,35.8,27.0,5.5,71.2,5.4
2011-06-29 00:00:00,36.5,28.1,5.9,65.1,0.0
2011-06-30 00:00:00,37.9,28.5,4.6,62.8,0.0
2011-07-01 00:00:00,37.4,27.6,3.4,64.6,4.1
2011-07-02 00:00:00,31.9,26.0,4.0,69.8,18.9
2011-07-03 00:00:00,34.7,26.7,4.3,78.4,6.8
2011-07-04 00:00:00,33.7,26.8,3.8,72.4,11.5
2011-07-05 00:00:00,29.4,25.9,3.6,83.1,4.7
2011-07-06 00:00:00,30.5,24.9,3.7,78.6,10.9
2011-07-07 00:00:00,32.2,25.5,3.7,78.9,15.0
2011-07-08 00:00:00,33.5,26.8,4.1,74.5,15.0
2011-07-09 00:00:00,35.9,27.3,5.3,71.3,0.0
2011-07-10 00:00:00,36.8,27.9,5.3,68.6,0.0
2011-07-11 00:00:00,37.0,28.5,5.3,68.6,0.0
2011-07-12 00:00:00,33.2,27.6,4.6,74.8,25.8
2011-07-13 00:00:00,28.7,25.5,5.4,73.3,31.7
2011-07-14 00:00:00,32.1,26.0,5.7,73.7,0.0
2011-07-15 00:00:00,33.7,27.0,5.3,77.8,0.0
2011-07-16 00:00:00,33.5,27.7,4.8,75.9,5.0
2011-07-17 00:00:00,32.6,26.9,4.9,74.0,13.7
2011-07-18 00:00:00,32.8,27.0,5.3,70.3,10.3
2011-07-19 00:00:00,34.6,26.8,5.7,76.3,3.4
2011-07-20 00:00:00,33.8,26.9,5.4,81.1,6.8
2011-07-21 00:00:00,32.1,25.4,5.7,81.6,21.3
2011-07-22 00:00:00,33.3,26.1,5.2,77.8,10.7
2011-07-23 00:00:00,34.8,26.1,4.5,78.8,0.0
2011-07-24 00:00:00,35.1,26.6,3.6,77.1,0.0
2011-07-25 00:00:00,32.3,26.6,2.3,77.2,7.8
2011-07-26 00:00:00,32.2,25.8,2.4,80.1,7.4
2011-07-27 00:00:00,34.2,26.6,3.3,81.0,0.0
2011-07-28 00:00:00,34.3,26.6,3.6,77.0,14.8
2011-07-29 00:00:00,33.3,25.9,4.1,73.6,33.0
2011-07-30 00:00:00,33.3,25.5,4.0,76.7,0.0
2011-07-31 00:00:00,33.6,26.6,5.0,78.1,0.0
2011-08-01 00:00:00,33.1,27.3,5.0,74.8,4.4
2011-08-02 00:00:00,33.3,27.3,4.3,75.8,22.6
2011-08-03 00:00:00,30.3,25.8,4.6,84.1,22.6
2011-08-04 00:00:00,32.5,26.0,4.9,82.2,0.0
2011-08-05 00:00:00,34.6,26.8,4.5,77.5,9.0
2011-08-06 00:00:00,34.0,27.2,4.3,82.3,13.2
2011-08-07 00:00:00,34.0,28.1,4.9,78.6,4.7
2011-08-08 00:00:00,34.4,27.4,4.5,82.3,0.0
2011-08-09 00:00:00,33.5,27.2,4.3,83.5,16.3
2011-08-10 00:00:00,34.8,27.8,3.9,80.8,0.0
2011-08-11 00:00:00,35.5,28.0,4.8,75.9,13.6
2011-08-12 00:00:00,35.2,28.4,4.9,76.9,0.0
2011-08-13 00:00:00,33.8,25.6,4.0,79.7,16.6
2011-08-14 00:00:00,33.9,27.2,3.8,79.4,0.0
2011-08-15 00:00:00,34.7,27.2,3.3,74.7,0.0
2011-08-16 00:00:00,33.7,26.5,2.9,77.2,6.8
2011-08-17 00:00:00,31.7,25.9,3.0,78.4,7.6
2011-08-18 00:00:00,32.0,25.5,3.1,81.3,10.0
2011-08-19 00:00:00,31.4,25.2,2.4,83.0,3.8
2011-08-20 00:00:00,30.3,25.5,2.1,82.9,2.5
2011-08-21 00:00:00,31.3,26.2,1.9,83.2,16.9
2011-08-22 00:00:00,29.9,26.1,1.9,78.8,25.4
2011-08-23 00:00:00,31.7,26.3,2.6,85.0,15.3
2011-08-24 00:00:00,30.4,25.9,2.7,81.9,8.5
2011-08-25 00:00:00,29.1,25.5,3.6,81.0,11.9
2011-08-26 00:00:00,30.9,25.8,4.5,82.0,7.0
2011-08-27 00:00:00,30.1,25.1,4.9,82.8,0.0
2011-08-28 00:00:00,31.4,25.6,5.0,73.9,0.0
2011-08-29 00:00:00,31.7,26.2,4.4,71.6,9.8
2011-08-30 00:00:00,30.0,26.1,4.4,79.2,0.0
2011-08-31 00:00:00,30.9,26.2,3.6,80.3,23.7
2011-09-01 00:00:00,31.8,26.0,4.3,79.5,16.4
2011-09-02 00:00:00,33.0,26.3,4.2,83.6,5.5
2011-09-03 00:00:00,32.8,26.9,4.4,79.9,16.4
2011-09-04 00:00:00,33.6,27.5,3.9,76.9,0.0
2011-09-05 00:00:00,30.5,27.2,4.6,78.2,18.7
2011-09-06 00:00:00,32.7,27.0,4.3,78.6,4.3
2011-09-07 00:00:00,33.5,27.1,4.9,79.2,0.0
2011-09-08 00:00:00,34.5,26.7,4.2,80.9,0.0
2011-09-09 00:00:00,33.8,27.4,3.9,80.6,0.0
2011-09-10 00:00:00,34.5,26.8,3.5,77.0,2.1
2011-09-11 00:00:00,34.8,26.7,3.6,76.0,6.2
2011-09-12 00:00:00,35.1,27.0,3.1,76.8,8.8
2011-09-13 00:00:00,30.9,25.8,2.9,76.2,23.8
2011-09-14 00:00:00,32.8,25.8,2.4,82.7,0.0
2011-09-15 00:00:00,31.7,26.1,2.7,78.4,3.6
2011-09-16 00:00:00,33.3,26.5,3.9,83.8,3.5
2011-09-17 00:00:00,33.3,27.5,4.0,81.7,7.0
2011-09-18 00:00:00,34.1,27.4,3.8,78.4,0.0
2011-09-19 00:00:00,34.8,27.4,3.3,79.7,0.0
2011-09-20 00:00:00,33.3,26.5,3.1,81.6,7.0
2011-09-21 00:00:00,33.8,26.6,3.5,72.9,0.0
2011-09-22 00:00:00,35.3,27.2,3.4,74.3,0.0
2011-09-23 00:00:00,35.4,27.2,3.7,72.9,0.0
2011-09-24 00:00:00,34.2,26.5,3.8,74.2,0.0
2011-09-25 00:00:00,35.3,26.7,3.1,73.2,0.0
2011-09-26 00:00:00,36.0,27.0,3.2,71.0,0.0
2011-09-27 00:00:00,35.8,26.9,2.8,72.6,0.0
2011-09-28 00:00:00,35.6,26.7,2.5,64.2,0.0
2011-09-29 00:00:00,35.9,25.9,2.0,73.9,0.0
2011-09-30 00:00:00,36.5,26.0,1.9,66.9,0.0
2011-10-01 00:00:00,36.3,25.7,1.8,63.0,0.0
2011-10-02 00:00:00,37.0,25.2,1.5,64.5,0.0
2011-10-03 00:00:00,36.8,25.0,2.3,75.8,0.0
2011-10-04 00:00:00,34.4,25.2,1.8,71.3,0.0
2011-10-05 00:00:00,35.6,26.1,2.0,73.6,0.0
2011-10-06 00:00:00,35.2,26.1,1.6,73.1,0.0
2011-10-07 00:00:00,35.4,26.3,1.8,73.7,0.0
2011-10-08 00:00:00,35.0,26.4,1.7,74.4,0.0
2011-10-09 00:00:00,34.8,26.6,2.1,74.8,10.4
2011-10-10 00:00:00,34.1,26.0,1.8,77.1,20.8
2011-10-11 00:00:00,33.3,26.2,1.7,79.3,21.4
2011-10-12 00:00:00,31.7,25.5,2.0,79.3,8.9
2011-10-13 00:00:00,34.0,26.1,1.9,78.4,0.0
2011-10-14 00:00:00,35.1,27.0,1.9,77.5,0.0
2011-10-15 00:00:00,34.9,26.5,1.5,77.6,8.9
2011-10-16 00:00:00,35.1,25.4,1.9,70.0,0.0
2011-10-17 00:00:00,35.2,25.6,1.9,70.2,0.0
2011-10-18 00:00:00,35.2,25.1,1.9,74.4,0.0
2011-10-19 00:00:00,34.9,23.4,2.1,66.4,0.0
2011-10-20 00:00:00,34.1,24.2,1.6,61.2,0.0
2011-10-21 00:00:00,34.6,25.2,1.9,67.5,0.0
2011-10-22 00:00:00,34.2,25.1,2.4,72.2,0.0
2011-10-23 00:00:00,33.7,25.0,2.6,70.2,5.0
2011-10-24 00:00:00,33.6,25.4,2.5,72.8,0.0
2011-10-25 00:00:00,29.2,24.1,2.4,80.2,6.0
2011-10-26 00:00:00,33.4,23.9,2.7,81.0,0.0
2011-10-27 00:00:00,32.2,24.4,2.4,79.9,0.0
2011-10-28 00:00:00,32.4,24.4,2.4,72.2,0.0
2011-10-29 00:00:00,31.9,24.1,2.0,77.8,0.0
2011-10-30 00:00:00,32.5,23.5,1.7,75.9,0.0
2011-10-31 00:00:00,32.4,24.2,1.8,78.7,0.0
2011-11-01 00:00:00,31.2,24.0,2.2,76.8,3.7
2011-11-02 00:00:00,31.0,24.7,2.0,77.1,2.8
2011-11-03 00:00:00,31.2,24.3,1.9,72.6,0.0
2011-11-04 00:00:00,31.6,22.7,2.1,75.2,0.0
2011-11-05 00:00:00,32.4,20.6,2.1,71.7,0.0
2011-11-06 00:00:00,33.5,21.1,1.6,66.3,0.0
2011-11-07 00:00:00,34.0,20.6,1.4,60.6,0.0
2011-11-08 00:00:00,34.7,21.3,1.8,59.8,0.0
2011-11-09 00:00:00,32.8,21.2,1.6,58.7,0.0
2011-11-10 00:00:00,32.7,21.6,1.5,65.7,0.0
2011-11-11 00:00:00,32.1,21.4,1.4,63.4,0.0
2011-11-12 00:00:00,32.9,22.1,1.5,64.2,0.0
2011-11-13 00:00:00,32.3,22.8,1.6,64.7,0.0
2011-11-14 00:00:00,32.5,22.6,1.7,72.8,0.0
2011-11-15 00:00:00,32.0,22.6,2.0,70.0,0.0
2011-11-16 00:00:00,32.6,22.1,2.1,66.9,0.0
2011-11-17 00:00:00,32.4,21.6,1.8,72.0,0.0
2011-11-18 00:00:00,32.4,20.5,1.6,65.8,0.0
2011-11-19 00:00:00,32.7,19.2,1.8,61.5,0.0
2011-11-20 00:00:00,32.7,19.6,2.3,60.6,0.0
2011-11-21 00:00:00,31.5,20.2,1.9,64.9,0.0
2011-11-22 00:00:00,31.4,21.2,1.5,65.1,0.0
2011-11-23 00:00:00,31.4,21.9,2.0,69.3,0.0
2011-11-24 00:00:00,31.7,21.9,2.1,74.4,0.0
2011-11-25 00:00:00,32.2,22.6,2.6,78.2,0.0
2011-11-26 00:00:00,31.7,24.1,3.3,78.1,0.0
2011-11-27 00:00:00,31.3,24.2,2.8,76.8,0.0
2011-11-28 00:00:00,31.7,23.1,2.3,74.5,0.0
2011-11-29 00:00:00,32.1,22.7,1.8,76.7,0.0
2011-11-30 00:00:00,32.3,22.6,1.7,72.4,0.0
2011-12-01 00:00:00,31.9,22.4,1.4,64.8,0.0
2011-12-02 00:00:00,31.9,22.6,1.2,67.3,0.0
2011-12-03 00:00:00,31.8,22.0,1.2,65.3,0.0
2011-12-04 00:00:00,31.6,21.8,1.5,64.1,0.0
2011-12-05 00:00:00,32.1,22.5,1.4,72.3,0.0
2011-12-06 00:00:00,31.7,22.4,2.4,68.7,0.0
2011-12-07 00:00:00,31.7,20.8,2.2,67.6,0.0
2011-12-08 00:00:00,31.5,20.2,2.1,64.5,0.0
2011-12-09 00:00:00,32.1,22.0,2.2,71.8,0.0
2011-12-10 00:00:00,32.1,22.3,1.6,67.8,0.0
2011-12-11 00:00:00,31.9,23.1,2.0,72.1,0.0
2011-12-12 00:00:00,31.1,23.1,2.5,65.2,0.0
2011-12-13 00:00:00,31.0,21.3,2.6,64.1,0.0
2011-12-14 00:00:00,31.1,20.0,2.2,65.2,0.0
2011-12-15 00:00:00,30.8,20.7,2.1,72.2,0.0
2011-12-16 00:00:00,30.7,20.6,2.1,68.3,0.0
2011-12-17 00:00:00,30.5,20.1,2.0,66.6,0.0
2011-12-18 00:00:00,29.7,20.1,2.2,70.2,0.0
2011-12-19 00:00:00,30.0,19.3,1.8,71.3,0.0
2011-12-20 00:00:00,29.4,19.7,2.2,63.3,5.1
2011-12-21 00:00:00,29.7,19.3,2.2,71.4,0.0
2011-12-22 00:00:00,29.6,18.1,2.3,58.4,0.0
2011-12-23 00:00:00,29.6,17.8,1.9,66.0,0.0
2011-12-24 00:00:00,29.7,18.3,2.1,65.5,0.0
2011-12-25 00:00:00,29.5,16.7,2.2,65.7,0.0
2011-12-26 00:00:00,30.1,17.5,2.2,63.4,0.0
2011-12-27 00:00:00,30.6,17.5,1.6,61.3,0.0
2011-12-28 00:00:00,31.3,19.1,2.7,53.0,0.0
2011-12-29 00:00:00,29.8,22.9,2.8,63.7,3.8
2011-12-30 00:00:00,30.7,23.7,3.5,81.5,0.0
2011-12-31 00:00:00,28.6,23.6,2.9,79.8,0.0
2012-01-01 00:00:00,27.8,23.7,2.7,87.4,3.2
2012-01-02 00:00:00,30.0,23.2,2.6,81.9,0.0
2012-01-03 00:00:00,30.9,23.8,2.1,82.2,0.0
2012-01-04 00:00:00,31.4,24.0,2.0,76.7,0.0
2012-01-05 00:00:00,31.6,23.0,1.7,73.7,0.0
2012-01-06 00:00:00,30.8,22.9,1.7,75.4,0.0
2012-01-07 00:00:00,31.2,22.3,2.1,70.9,0.0
2012-01-08 00:00:00,31.4,22.2,2.0,75.3,0.0
2012-01-09 00:00:00,31.1,21.8,2.6,72.9,0.0
2012-01-10 00:00:00,29.7,22.7,2.7,70.6,0.0
2012-01-11 00:00:00,25.9,21.7,2.3,68.5,2.0
2012-01-12 00:00:00,28.8,20.4,2.2,63.5,0.0
2012-01-13 00:00:00,28.6,18.3,2.5,67.7,0.0
2012-01-14 00:00:00,27.9,15.7,2.2,54.3,0.0
2012-01-15 00:00:00,29.0,14.4,1.8,55.7,0.0
2012-01-16 00:00:00,29.2,15.7,1.6,59.6,0.0
2012-01-17 00:00:00,29.9,16.9,1.6,62.4,0.0
2012-01-18 00:00:00,29.9,17.8,2.3,67.2,0.0
2012-01-19 00:00:00,30.1,18.9,2.1,64.6,0.0
2012-01-20 00:00:00,30.4,19.9,2.1,63.7,0.0
2012-01-21 00:00:00,30.8,19.8,2.4,70.2,0.0
2012-01-22 00:00:00,30.4,20.0,2.5,68.4,0.0
2012-01-23 00:00:00,29.9,20.8,2.5,69.5,0.0
2012-01-24 00:00:00,30.2,20.7,2.4,65.3,0.0
2012-01-25 00:00:00,30.0,19.9,2.6,65.2,0.0
2012-01-26 00:00:00,30.6,19.7,2.5,63.7,0.0
2012-01-27 00:00:00,30.7,20.1,2.4,68.4,0.0
2012-01-28 00:00:00,30.3,20.6,2.4,71.4,0.0
2012-01-29 00:00:00,30.2,20.9,2.6,74.3,0.0
2012-01-30 00:00:00,30.3,21.8,3.3,74.6,0.0
2012-01-31 00:00:00,29.8,21.2,2.9,67.0,0.0
2012-02-01 00:00:00,30.4,22.0,2.5,68.4,0.0
2012-02-02 00:00:00,29.8,21.7,2.7,63.6,0.0
2012-02-03 00:00:00,30.0,21.6,2.5,63.3,0.0
2012-02-04 00:00:00,30.1,19.7,2.0,61.7,0.0
2012-02-05 00:00:00,30.5,20.3,2.5,61.3,0.0
2012-02-06 00:00:00,30.8,19.6,2.5,68.8,0.0
2012-02-07 00:00:00,30.9,19.3,2.7,59.8,0.0
2012-02-08 00:00:00,30.9,19.4,2.3,65.4,0.0
2012-02-09 00:00:00,30.1,22.0,2.4,62.2,0.0
2012-02-10 00:00:00,30.6,20.3,2.4,53.9,0.0
2012-02-11 00:00:00,30.7,21.5,2.7,65.4,0.0
2012-02-12 00:00:00,30.5,21.8,2.7,71.8,0.0
2012-02-13 00:00:00,30.9,23.8,2.8,61.8,0.0
2012-02-14 00:00:00,31.8,22.5,2.6,66.0,0.0
2012-02-15 00:00:00,32.1,21.6,1.9,66.6,0.0
2012-02-16 00:00:00,32.4,19.8,2.2,62.5,0.0
2012-02-17 00:00:00,31.5,20.7,3.0,68.5,0.0
2012-02-18 00:00:00,31.8,20.9,2.8,64.2,0.0
2012-02-19 00:00:00,33.3,20.2,1.6,55.7,0.0
2012-02-20 00:00:00,33.5,21.5,2.1,51.5,0.0
2012-02-21 00:00:00,33.9,22.5,2.2,59.5,0.0
2012-02-22 00:00:00,33.6,21.8,2.3,49.9,0.0
2012-02-23 00:00:00,35.0,21.9,2.2,43.3,0.0
2012-02-24 00:00:00,35.6,20.3,2.1,53.8,0.0
2012-02-25 00:00:00,36.1,20.5,2.7,44.1,0.0
2012-02-26 00:00:00,36.7,20.8,2.3,44.2,0.0
2012-02-27 00:00:00,35.8,19.9,2.3,50.9,0.0
2012-02-28 00:00:00,34.7,20.0,2.2,45.6,0.0
2012-02-29 00:00:00,33.9,22.3,2.2,52.1,0.0
2012-03-01 00:00:00,34.0,23.7,2.1,48.8,0.0
2012-03-02 00:00:00,34.1,24.3,2.7,37.4,0.0
2012-03-03 00:00:00,34.3,24.6,2.9,32.8,0.0
2012-03-04 00:00:00,35.1,24.9,2.1,43.7,0.0
2012-03-05 00:00:00,33.5,24.2,2.0,43.8,0.0
2012-03-06 00:00:00,34.3,24.2,2.4,57.9,0.0
